year,weeknum,date,new_cases,cases_daily_avg,iva_admissions,iva_daily_avg,sv_daily,iva_daily,fhm_deaths,fhm_deaths_avg,sos_deaths,sos_deaths_avg,known_deaths,cumulative_deaths,covid_percent_deaths,nuts2_east,nuts2_smaland,nuts2_south,nuts2_west,nuts2_mid,nuts2_north_low,nuts2_north_upper,nuts2_stockholm,daily_avg_per_c,seven_cumulative_per_c,fourteen_cumulative_per_c,all_cause_mortality,all_cause_diff
2020,46,2020-11-12,5 564,4 357,13,14.1,1 165, 123,28,28.4,23,27.4,6 122,6 299,8.10%,43.4,44.0,39.2,37.8,29.3,31.0,38.0,53.7,42.2,295.3,515.5,284,+50
2020,46,2020-11-13,6 730,4 682,30,16.3,1 213, 124,33,29.6,26,28.0,6 164,6 332,9.39%,44.4,47.1,45.2,38.9,30.3,30.8,37.8,60.5,45.3,317.3,541.4,277,+29
2020,46,2020-11-14,3 513,4 548,21,17.0,1 210, 132,38,31.1,32,30.1,6 164,6 370,11.11%,44.0,45.4,44.4,37.5,30.8,33.8,37.7,56.8,44.0,308.3,546.5,288,+45
2020,46,2020-11-15,1 581,4 474,18,17.1,1 215, 132,39,33.6,36,33.0,6 164,6 409,12.29%,42.5,44.3,44.6,35.9,31.2,32.9,34.9,57.0,43.3,303.3,549.2,293,+48
2020,47,2020-11-16,2 544,4 305,22,18.7,1 327, 156,37,33.9,32,35.6,6 164,6 446,11.03%,42.3,43.1,37.3,33.0,31.7,35.2,33.3,57.6,41.7,291.8,558.7,290,+63
2020,47,2020-11-17,4 458,4 300,25,21.0,1 427, 166,44,35.1,39,38.1,6 225,6 490,13.64%,42.7,43.8,37.0,31.4,32.0,33.2,36.2,58.0,41.6,291.4,566.9,286,+46
2020,47,2020-11-18,4 961,4 193,20,21.3,1 473, 178,50,38.4,43,40.3,6 321,6 540,15.87%,40.8,42.5,37.5,32.5,29.5,35.3,35.2,54.8,40.6,284.2,571.6,271,+22
2020,47,2020-11-19,7 609,4 485,22,22.6,1 509, 180,46,41.0,41,43.6,6 340,6 586,14.04%,43.5,42.6,43.2,35.4,34.0,43.6,36.4,55.7,43.4,304.0,599.3,292,+69
2020,47,2020-11-20,5 458,4 303,16,20.6,1 496, 177,45,42.7,44,46.4,6 406,6 631,16.48%,43.4,40.4,38.0,32.5,34.5,49.3,37.6,53.4,41.7,291.7,609.0,267,+18
2020,47,2020-11-21,4 492,4 443,19,20.3,1 495, 179,51,44.6,47,48.9,6 406,6 682,15.82%,42.9,39.0,40.7,35.0,35.8,50.5,39.2,55.3,43.0,301.2,609.4,297,+70
2020,47,2020-11-22,2 422,4 563,29,21.9,1 500, 178,59,47.4,59,51.0,6 406,6 741,20.63%,43.7,40.6,42.6,35.5,35.2,51.3,41.0,57.2,44.2,309.3,612.6,286,+39
2020,48,2020-11-23,3 877,4 754,24,22.1,1 743, 196,55,50.0,52,51.7,6 406,6 796,18.64%,44.3,40.8,46.0,36.7,36.6,55.2,46.0,59.3,46.0,322.2,614.0,279,+29
2020,48,2020-11-24,5 674,4 928,30,22.9,1 741, 206,68,53.4,56,53.6,6 500,6 864,19.31%,44.7,39.8,49.5,39.7,38.4,58.5,47.1,60.3,47.7,334.0,625.4,290,+54
2020,48,2020-11-25,6 066,5 085,24,23.4,1 780, 217,69,56.1,58,52.4,6 555,6 933,19.53%,45.2,42.0,52.6,37.4,42.5,58.8,48.9,63.9,49.2,344.7,628.9,297,+63
2020,48,2020-11-26,6 903,4 985,28,24.3,1 784, 228,60,58.1,46,50.0,6 622,6 993,15.97%,43.2,39.1,47.7,35.9,38.6,56.3,51.5,67.9,48.3,337.9,641.9,288,+39
2020,48,2020-11-27,6 462,5 128,15,24.1,1 762, 229,65,61.0,57,50.3,6 681,7 058,20.58%,41.1,40.1,55.9,36.2,39.4,52.9,51.6,69.8,49.7,347.6,639.3,277,+33
2020,48,2020-11-28,3 825,5 033,22,24.6,1 754, 226,50,60.9,39,51.1,6 681,7 108,15.06%,41.2,39.8,56.0,36.0,37.6,53.1,50.3,66.8,48.7,341.1,642.3,259,+7
2020,48,2020-11-29,2 753,5 080,27,24.3,1 773, 225,50,59.6,42,51.4,6 681,7 158,15.61%,39.9,42.3,56.3,35.6,41.2,59.3,49.3,66.9,49.2,344.3,653.6,269,+37
2020,49,2020-11-30,3 480,5 023,23,24.1,1 876, 237,67,61.3,54,53.6,6 681,7 225,19.35%,38.0,42.9,54.0,37.7,40.5,51.7,47.1,67.2,48.6,340.5,662.7,279,+35
2020,49,2020-12-01,5 819,5 044,19,22.6,1 891, 238,67,61.1,62,53.9,6 798,7 292,19.56%,38.3,43.9,53.1,36.6,40.0,56.4,44.0,69.2,48.8,341.9,675.9,317,+57
2020,49,2020-12-02,6 547,5 113,40,24.9,1 855, 241,71,61.4,60,53.9,6 972,7 363,19.11%,39.2,41.5,54.2,38.1,42.8,58.9,42.5,69.3,49.5,346.5,691.2,314,+55
2020,49,2020-12-03,6 986,5 125,23,24.1,1 789, 254,77,63.9,61,58.1,7 007,7 440,18.60%,38.5,42.0,63.2,36.5,43.9,58.1,41.2,65.6,49.6,347.3,685.2,328,+73
2020,49,2020-12-04,7 338,5 250,17,24.4,1 804, 248,70,64.6,59,56.4,7 067,7 510,19.09%,39.7,42.2,71.6,35.4,46.3,61.6,40.2,64.4,50.8,355.8,703.4,309,+59
2020,49,2020-12-05,4 864,5 398,18,23.9,1 795, 246,43,63.6,39,54.3,7 067,7 553,13.73%,40.7,46.0,73.3,36.7,49.9,61.6,41.3,64.7,52.3,365.9,707.0,284,+28
2020,49,2020-12-06,1 803,5 262,26,23.7,1 800, 248,81,68.0,72,54.3,7 067,7 634,22.71%,39.9,41.7,71.6,38.4,46.5,56.9,40.7,62.9,51.0,356.7,701.0,317,+74
2020,50,2020-12-07,3 782,5 306,27,24.3,1 970, 243,58,66.7,42,56.6,7 067,7 692,14.84%,40.9,40.3,76.1,38.1,46.6,56.9,41.3,61.6,51.4,359.6,700.1,283,+22
2020,50,2020-12-08,7 446,5 538,20,24.4,2 016, 258,54,64.9,47,57.7,7 200,7 746,16.10%,40.7,40.0,82.4,41.4,51.2,56.5,42.5,62.9,53.6,375.4,717.2,292,+35
2020,50,2020-12-09,8 398,5 802,22,21.9,2 055, 258,75,65.4,60,60.3,7 296,7 821,20.20%,42.5,43.6,85.5,44.1,52.2,60.0,43.3,65.9,56.2,393.3,739.8,297,+46
2020,50,2020-12-10,6 693,5 761,32,23.1,2 063, 248,86,66.7,77,59.6,7 354,7 907,23.48%,43.1,43.5,81.9,46.9,52.5,50.2,41.4,65.5,55.8,390.4,737.8,328,+74
2020,50,2020-12-11,7 717,5 815,25,24.3,2 018, 249,89,69.4,67,64.3,7 514,7 996,20.74%,43.6,44.5,74.2,50.7,56.0,53.8,46.4,65.8,56.3,394.1,749.9,323,+79
2020,50,2020-12-12,6 538,6 054,17,24.1,2 013, 252,68,73.0,57,67.4,7 514,8 064,19.06%,42.8,46.1,88.0,50.9,54.0,61.0,46.0,66.4,58.6,410.3,776.2,299,+44
2020,50,2020-12-13,3 057,6 233,22,23.6,2 025, 254,71,71.6,67,71.7,7 514,8 135,22.71%,43.6,47.4,90.3,55.3,53.5,59.4,46.6,67.9,60.4,422.5,779.2,295,+47
2020,51,2020-12-14,3 534,6 198,28,23.7,2 206, 250,94,76.7,75,74.6,7 514,8 229,22.66%,43.7,48.0,85.8,56.3,52.5,61.1,44.2,68.8,60.0,420.1,779.7,331,+79
2020,51,2020-12-15,7 001,6 134,32,25.4,2 262, 261,88,81.6,69,73.4,7 667,8 317,21.10%,44.7,49.2,85.3,54.1,49.8,62.2,45.9,67.6,59.4,415.8,791.1,327,+77
2020,51,2020-12-16,8 824,6 195,24,25.7,2 282, 262,102,85.4,90,74.1,7 802,8 419,25.79%,43.4,51.6,94.4,51.8,46.2,65.2,47.1,66.9,60.0,419.9,813.2,349,+100
2020,51,2020-12-17,9 640,6 616,27,25.0,2 273, 270,116,89.7,97,75.4,7 893,8 535,27.09%,44.0,55.0,101.0,58.7,59.6,74.4,46.8,66.4,64.1,448.4,838.9,358,+113
2020,51,2020-12-18,7 917,6 644,29,25.6,2 274, 280,71,87.1,59,74.3,7 993,8 606,20.07%,42.4,57.3,101.1,63.0,61.7,72.3,40.4,65.2,64.3,450.4,844.5,294,+34
2020,51,2020-12-19,5 509,6 497,22,26.3,2 281, 280,80,88.9,62,75.4,7 993,8 686,19.81%,44.0,56.5,86.1,66.6,66.5,65.5,41.0,63.9,62.9,440.4,850.7,313,+61
2020,51,2020-12-20,3 752,6 597,25,26.7,2 281, 283,94,92.1,76,73.4,7 993,8 780,23.24%,45.1,55.9,92.6,65.3,71.4,65.0,40.9,62.8,63.9,447.1,869.6,327,+71
2020,52,2020-12-21,5 160,6 829,32,27.3,2 465, 294,76,89.6,67,70.6,7 993,8 856,20.68%,46.2,55.3,106.7,66.8,71.1,64.8,42.0,61.4,66.1,462.9,882.9,324,+51
2020,52,2020-12-22,6 595,6 771,36,27.9,2 453, 300,93,90.3,77,74.7,8 167,8 949,24.44%,43.7,58.8,105.0,69.0,71.8,63.7,37.0,59.8,65.6,458.9,874.7,315,+69
2020,52,2020-12-23,11 376,7 136,22,27.6,2 416, 303,87,88.1,76,77.6,8 279,9 036,24.36%,46.3,60.8,110.6,78.3,76.9,60.2,40.2,58.8,69.1,483.6,903.5,312,+59
2020,52,2020-12-24,5 036,6 478,19,26.4,2 408, 303,88,84.1,77,78.4,8 279,9 124,23.55%,45.7,57.7,104.5,63.5,65.6,53.7,36.3,55.4,62.7,439.1,887.5,327,+54
2020,52,2020-12-25,2 793,5 746,31,26.7,2 406, 306,106,89.1,88,84.6,8 279,9 230,26.75%,43.2,51.0,96.5,54.6,55.0,42.8,32.9,48.1,55.6,389.5,839.8,329,+66
2020,52,2020-12-26,2 966,5 383,34,28.4,2 411, 305,94,91.1,82,82.3,8 279,9 324,22.84%,38.1,43.0,95.9,52.7,46.5,36.7,26.7,46.8,52.1,364.8,805.2,359,+91
2020,52,2020-12-27,3 208,5 305,32,29.4,2 423, 311,99,91.9,82,83.0,8 279,9 423,23.43%,38.7,46.0,89.9,52.3,45.6,44.3,29.5,44.8,51.4,359.6,806.7,350,+105
2020,53,2020-12-28,7 091,5 581,40,30.6,2 589, 333,121,98.3,110,85.6,8 279,9 544,29.10%,39.6,46.6,88.9,61.9,49.6,43.9,32.6,45.8,54.0,378.3,841.1,378,+121
2020,53,2020-12-29,8 872,5 906,42,31.4,2 555, 344,73,95.4,61,83.9,8 484,9 617,19.37%,43.9,50.0,96.1,63.7,50.2,47.5,36.6,47.2,57.2,400.3,859.2,315,+45
2020,53,2020-12-30,10 459,5 775,30,32.6,2 568, 339,90,95.9,81,84.3,8 727,9 707,25.00%,45.2,50.9,91.3,64.5,54.8,44.1,29.7,43.3,55.9,391.4,875.1,324,+59
2020,53,2020-12-31,6 999,6 055,35,34.9,2 572, 336,110,99.0,95,83.9,8 727,9 817,27.94%,47.4,56.8,92.8,72.0,54.6,53.3,36.6,41.0,58.6,410.4,849.5,340,+70
2021,53,2021-01-01,2 618,6 030,35,35.4,2 568, 335,87,96.3,76,79.0,8 727,9 904,23.53%,47.0,54.9,96.4,73.1,51.5,52.4,37.0,38.8,58.4,408.7,798.2,323,+32
2021,53,2021-01-02,2 531,5 968,18,33.1,2 573, 334,99,97.0,85,82.3,8 727,10 003,23.88%,47.6,56.2,94.5,71.8,51.2,51.5,37.1,37.8,57.8,404.5,769.4,356,+66
2021,53,2021-01-03,2 754,5 903,34,33.4,2 603, 348,83,94.7,79,80.3,8 727,10 086,23.37%,46.3,56.2,93.9,70.9,50.5,53.2,34.4,37.7,57.2,400.1,759.7,338,+48
2021,1,2021-01-04,6 984,5 888,18,30.3,2 644, 361,86,89.7,76,79.4,8 727,10 172,24.84%,48.2,58.9,96.7,65.0,50.2,50.6,33.6,38.7,57.0,399.1,777.4,306,+28
2021,1,2021-01-05,7 546,5 699,36,29.4,2 630, 368,93,92.6,84,80.6,8 985,10 265,23.73%,47.5,57.3,94.1,62.9,51.5,49.1,30.0,36.0,55.2,386.3,786.6,354,+74
2021,1,2021-01-06,5 029,4 923,27,29.0,2 591, 372,82,91.4,67,79.0,8 985,10 347,19.88%,42.6,52.1,77.8,52.9,40.7,49.7,33.2,31.0,47.7,333.7,725.1,337,+66
2021,1,2021-01-07,7 151,4 945,23,27.3,2 532, 377,103,90.4,89,78.9,9 262,10 450,26.41%,38.3,47.3,83.3,61.1,32.0,38.6,25.6,32.8,47.9,335.2,745.6,337,+48
2021,1,2021-01-08,5 696,5 384,30,26.6,2 479, 374,99,92.1,84,79.6,9 433,10 549,24.71%,40.8,57.0,87.5,64.7,37.0,47.3,28.0,36.3,52.1,365.0,773.7,340,+57
2021,1,2021-01-09,4 736,5 699,24,27.4,2 472, 373,89,90.7,74,79.1,9 433,10 638,24.92%,45.4,63.8,98.0,62.8,42.8,52.8,33.2,34.6,55.2,386.3,790.8,297,+27
2021,1,2021-01-10,2 317,5 637,27,26.4,2 486, 372,92,92.0,78,81.7,9 433,10 730,23.49%,44.2,60.2,100.8,62.5,40.3,43.8,32.9,34.9,54.6,382.1,782.2,332,+55
2021,2,2021-01-11,4 648,5 303,24,27.3,2 445, 383,89,92.4,81,82.0,9 433,10 819,24.40%,41.5,57.7,95.2,59.9,36.4,43.5,30.8,31.5,51.4,359.5,758.6,332,+49
2021,2,2021-01-12,5 340,4 988,33,26.9,2 390, 369,88,91.7,81,81.1,9 667,10 907,25.08%,38.5,53.8,84.5,60.0,32.8,43.0,32.0,29.9,48.3,338.1,724.4,323,+39
2021,2,2021-01-13,6 596,5 212,18,25.6,2 374, 365,91,93.0,85,80.4,9 834,10 998,24.71%,37.7,51.8,99.5,64.3,30.5,38.7,29.0,29.3,50.5,353.3,686.9,344,+69
2021,2,2021-01-14,4 747,4 869,26,26.0,2 280, 354,96,92.0,91,77.9,10 185,11 094,27.00%,37.7,51.1,89.9,56.5,33.9,40.8,31.1,26.1,47.1,330.0,665.1,337,+66
2021,2,2021-01-15,4 205,4 656,15,23.9,2 222, 355,89,90.6,78,76.0,10 323,11 183,26.09%,37.5,45.4,85.1,56.0,31.7,36.6,30.7,24.4,45.1,315.6,680.5,299,+8
2021,2,2021-01-16,2 162,4 288,20,23.3,2 216, 354,82,89.6,69,76.3,10 323,11 265,21.04%,32.2,42.0,76.2,54.8,28.1,34.4,28.6,23.0,41.5,290.6,676.9,328,+44
2021,2,2021-01-17,1 250,4 135,17,21.9,2 181, 352,61,85.1,60,74.4,10 323,11 326,18.87%,32.2,41.6,72.2,52.0,26.2,33.6,28.2,22.6,40.0,280.3,662.4,318,+40
2021,3,2021-01-18,2 116,3 774,27,22.3,2 166, 347,73,82.9,68,72.9,10 323,11 399,21.38%,31.1,40.3,61.4,46.0,26.0,34.1,27.4,21.1,36.5,255.8,615.2,318,+45
2021,3,2021-01-19,4 732,3 687,30,21.9,2 060, 339,92,83.4,83,69.0,10 591,11 491,23.71%,29.4,39.1,65.5,42.7,24.9,30.4,25.4,20.7,35.7,249.9,588.0,350,+74
2021,3,2021-01-20,4 949,3 452,16,21.6,1 951, 328,87,82.9,72,65.9,10 797,11 578,20.93%,28.5,38.2,52.5,42.0,24.5,31.8,26.1,20.6,33.4,233.9,587.2,344,+64
2021,3,2021-01-21,4 199,3 373,16,20.1,1 894, 316,88,81.7,80,63.4,10 921,11 666,26.32%,27.6,37.7,52.7,39.3,22.5,31.4,27.1,20.8,32.7,228.6,558.6,304,+31
2021,3,2021-01-22,3 723,3 304,15,20.1,1 846, 305,59,77.4,51,61.3,11 005,11 725,15.45%,27.4,37.3,51.7,37.6,21.9,29.3,27.4,20.9,32.0,224.0,539.5,330,+52
2021,3,2021-01-23,2 368,3 334,11,18.9,1 832, 303,63,74.7,47,58.6,11 005,11 788,15.02%,28.3,38.1,52.3,37.2,21.9,28.6,26.2,21.4,32.3,226.0,516.6,313,+43
2021,3,2021-01-24,1 147,3 319,10,17.9,1 847, 294,51,73.3,43,55.4,11 005,11 839,15.36%,28.0,37.2,52.2,37.5,21.4,29.2,26.4,21.3,32.1,225.0,505.3,280,+7
2021,4,2021-01-25,1 885,3 286,28,18.0,1 850, 282,59,71.3,53,50.6,11 005,11 898,18.15%,26.4,37.5,50.9,38.6,20.8,29.4,25.6,21.1,31.8,222.7,478.5,292,+2
2021,4,2021-01-26,4 189,3 209,18,16.3,1 788, 280,66,67.6,64,51.1,11 247,11 964,21.92%,26.1,36.6,46.0,38.7,20.9,27.0,26.2,21.8,31.1,217.5,467.4,292,+23
2021,4,2021-01-27,4 106,3 088,13,15.9,1 707, 275,54,62.9,50,51.3,11 425,12 018,16.78%,24.3,37.1,45.2,36.8,18.5,26.3,25.3,21.1,29.9,209.3,443.3,298,+30
2021,4,2021-01-28,2 371,2 827,10,15.0,1 659, 272,56,58.3,46,50.9,11 520,12 074,15.44%,22.9,35.9,38.2,33.4,16.9,25.7,24.0,20.1,27.4,191.6,420.3,298,+33
2021,4,2021-01-29,4 254,2 903,15,15.0,1 601, 261,58,58.1,55,49.3,11 591,12 132,17.74%,21.8,35.8,38.1,36.9,16.7,27.3,23.7,21.0,28.1,196.8,420.7,310,+31
2021,4,2021-01-30,2 695,2 950,16,15.7,1 597, 261,57,57.3,48,45.1,11 591,12 189,17.02%,22.2,34.2,39.9,37.5,17.8,27.3,24.9,21.0,28.6,199.9,425.9,282,+15
2021,4,2021-01-31,1 164,2 952,9,15.6,1 545, 261,39,55.6,40,44.4,11 591,12 228,13.79%,22.7,34.5,40.1,36.6,18.0,27.6,24.7,21.1,28.6,200.1,425.1,290,+25
2021,5,2021-02-01,1 552,2 904,14,13.6,1 523, 248,46,53.7,42,42.0,11 591,12 274,15.00%,21.8,33.7,38.7,35.9,18.1,27.5,23.8,21.7,28.1,196.9,419.6,280,+4
2021,5,2021-02-02,4 317,2 923,12,12.7,1 491, 248,43,50.4,35,38.1,11 815,12 317,13.62%,21.0,33.5,39.3,39.0,16.4,29.6,24.8,20.2,28.3,198.1,415.6,257,-11
2021,5,2021-02-03,3 737,2 870,14,12.9,1 382, 247,52,50.1,45,35.7,11 939,12 369,17.37%,21.1,31.8,38.4,36.6,18.5,29.2,28.4,19.7,27.8,194.5,403.8,259,-22
2021,5,2021-02-04,3 397,3 017,11,13.0,1 356, 246,30,46.4,29,33.6,12 028,12 399,10.18%,21.9,30.4,40.7,39.1,21.0,29.7,30.0,20.7,29.2,204.5,396.1,285,+13
2021,5,2021-02-05,3 260,2 875,22,14.0,1 269, 242,36,43.3,28,32.3,12 115,12 435,11.52%,21.2,30.1,37.6,35.6,21.4,30.1,31.1,20.1,27.8,194.8,391.6,243,-23
2021,5,2021-02-06,2 333,2 823,20,14.6,1 255, 243,33,39.9,31,31.1,12 115,12 468,11.44%,20.6,29.4,35.0,36.0,20.7,31.7,34.0,19.2,27.3,191.3,391.3,271,+7
2021,5,2021-02-07,1 013,2 801,13,15.1,1 270, 242,28,38.3,25,27.7,12 115,12 496,10.00%,20.3,29.2,33.8,36.0,20.8,31.2,34.4,19.4,27.1,189.9,390.0,250,-26
2021,6,2021-02-08,1 505,2 795,16,15.4,1 257, 235,39,37.3,33,27.3,12 115,12 535,11.83%,20.2,29.3,32.5,36.0,20.5,29.9,35.2,20.1,27.1,189.4,386.3,279,+9
2021,6,2021-02-09,4 070,2 759,19,16.4,1 218, 231,25,34.7,27,26.9,12 188,12 560,10.42%,20.9,28.7,28.5,35.1,23.2,29.1,39.1,20.0,26.7,187.0,385.1,259,-15
2021,6,2021-02-10,4 353,2 847,12,16.1,1 164, 231,27,31.1,21,25.0,12 326,12 587,7.24%,20.5,29.0,29.3,37.8,23.0,28.7,38.3,21.3,27.6,193.0,387.5,290,+13
2021,6,2021-02-11,3 807,2 906,13,16.4,1 162, 233,33,31.6,26,24.1,12 370,12 620,10.48%,19.9,31.0,30.3,38.6,22.3,27.7,38.9,22.5,28.1,197.0,401.4,248,-24
2021,6,2021-02-12,3 569,2 950,15,15.4,1 118, 221,28,30.4,25,22.3,12 428,12 648,8.96%,20.3,30.3,30.5,38.7,22.8,27.3,41.7,23.3,28.6,199.9,394.8,279,-3
2021,6,2021-02-13,2 771,3 013,17,15.0,1 112, 222,25,29.3,18,21.0,12 428,12 673,7.35%,21.2,31.3,30.7,39.8,23.3,26.4,41.1,23.9,29.2,204.2,395.5,245,-32
2021,6,2021-02-14,1 211,3 041,14,15.1,1 114, 222,28,29.3,19,21.1,12 428,12 701,7.34%,21.4,31.2,30.7,40.9,23.1,26.3,41.5,24.0,29.4,206.1,396.0,259,-9
2021,7,2021-02-15,1 902,3 098,17,15.3,1 146, 224,23,27.0,20,19.3,12 428,12 724,7.75%,21.4,31.7,31.3,41.6,24.0,26.0,40.9,25.1,30.0,210.0,399.4,258,-10
2021,7,2021-02-16,4 206,3 117,19,15.3,1 104, 230,22,26.6,18,18.9,12 487,12 746,6.79%,21.2,31.9,34.0,40.9,21.4,22.0,45.2,25.5,30.2,211.3,398.3,265,-14
2021,7,2021-02-17,4 965,3 204,12,15.3,1 100, 228,34,27.6,22,18.7,12 569,12 780,8.70%,22.3,33.3,31.4,40.9,23.6,24.9,48.0,27.6,31.0,217.2,410.2,253,-24
2021,7,2021-02-18,4 135,3 251,12,15.1,1 065, 211,17,25.3,13,18.6,12 598,12 797,5.04%,23.5,32.4,30.5,39.5,26.5,24.7,52.5,28.9,31.5,220.4,417.3,258,-14
2021,7,2021-02-19,4 028,3 317,18,15.6,1 050, 207,25,24.9,22,18.7,12 649,12 822,9.05%,23.5,32.9,31.3,40.3,27.9,24.5,53.3,29.6,32.1,224.8,424.8,243,-46
2021,7,2021-02-20,2 781,3 318,20,16.0,1 048, 205,29,25.4,17,17.1,12 649,12 851,5.84%,23.7,32.5,31.4,39.6,28.0,24.6,54.7,29.9,32.1,224.9,429.1,291,-1
2021,7,2021-02-21,1 599,3 374,12,15.7,1 052, 206,22,24.6,18,17.0,12 649,12 873,6.84%,23.5,32.6,31.6,41.2,28.2,25.2,55.0,30.5,32.7,228.7,434.8,263,-28
2021,8,2021-02-22,2 543,3 465,19,16.0,1 143, 214,25,24.9,21,17.9,12 649,12 898,7.98%,24.5,32.4,30.8,43.7,28.5,24.8,56.6,31.7,33.6,234.9,444.8,263,-21
2021,8,2021-02-23,5 407,3 637,24,16.7,1 119, 219,13,23.6,7,16.6,12 713,12 911,2.77%,24.7,34.5,30.4,44.8,31.4,29.1,56.7,35.6,35.2,246.5,457.8,253,-36
2021,8,2021-02-24,4 978,3 639,20,17.9,1 108, 225,26,22.4,21,16.1,12 793,12 937,7.55%,25.1,32.8,30.4,46.0,31.1,26.9,56.3,35.4,35.2,246.6,463.8,278,-1
2021,8,2021-02-25,4 831,3 738,14,18.1,1 078, 232,19,22.7,19,16.4,12 798,12 956,6.76%,25.2,33.8,29.4,51.9,30.7,27.6,55.4,35.0,36.2,253.4,473.7,281,-7
2021,8,2021-02-26,4 583,3 817,16,17.9,1 098, 223,18,21.7,13,16.9,12 826,12 974,5.51%,25.2,34.3,28.8,53.0,33.0,26.7,55.1,37.0,37.0,258.7,483.6,236,-50
2021,8,2021-02-27,3 107,3 864,19,17.7,1 095, 223,18,20.1,14,19.3,12 826,12 992,5.83%,25.9,34.8,28.2,53.3,33.5,27.4,54.5,38.2,37.4,261.9,486.8,240,-31
2021,8,2021-02-28,1 243,3 813,21,19.0,1 109, 222,25,20.6,20,18.0,12 826,13 017,8.13%,26.0,34.7,28.2,50.9,33.9,27.1,54.2,38.1,36.9,258.5,487.1,246,-30
2021,9,2021-03-01,2 829,3 854,17,18.7,1 217, 236,24,20.4,24,17.6,12 826,13 041,,26.4,35.0,28.7,49.4,35.7,27.2,56.6,39.2,37.3,261.2,496.1,239,-45
2021,9,2021-03-02,6 191,3 966,19,18.0,1 213, 231,23,21.9,24,17.6,12 882,13 064,,28.2,33.9,29.7,52.0,39.8,25.6,57.3,38.7,38.4,268.8,515.3,240,-37
2021,9,2021-03-03,4 876,3 951,21,18.1,1 194, 238,19,20.9,12,17.1,12 964,13 083,,27.9,34.7,28.6,50.6,41.6,26.9,57.6,39.0,38.3,267.8,514.5,259,-32
2021,9,2021-03-04,4 884,3 959,18,18.7,1 177, 235,19,20.9,16,16.7,12 977,13 102,,29.1,34.0,28.9,48.4,43.1,28.0,56.9,39.9,38.3,268.3,521.7,218,-71
2021,9,2021-03-05,4 070,3 886,28,20.4,1 175, 232,14,20.3,13,15.9,13 003,13 116,,30.5,33.5,27.7,46.9,42.2,29.7,55.7,38.3,37.6,263.4,522.1,225,-53
2021,9,2021-03-06,3 455,3 935,17,20.1,1 175, 232,12,19.4,11,14.7,13 003,13 128,,29.2,35.0,27.1,47.4,44.8,30.3,56.4,39.5,38.1,266.7,528.6,229,-60
2021,9,2021-03-07,1 451,3 965,15,19.3,1 199, 236,17,18.3,17,15.0,13 003,13 145,,30.7,35.1,28.3,45.6,44.2,29.9,59.7,40.1,38.4,268.8,527.2,241,-32
2021,10,2021-03-08,1 984,3 844,14,18.9,1 259, 239,24,18.3,18,,13 003,13 169,,30.0,34.3,26.5,44.4,41.6,30.3,57.4,39.3,37.2,260.6,521.8,257,-8
2021,10,2021-03-09,5 928,3 807,26,19.9,1 258, 229,20,17.9,16,,13 042,13 189,,29.9,35.8,27.4,42.3,41.5,31.4,53.4,39.3,36.9,258.0,526.8,248,-28
2021,10,2021-03-10,5 329,3 872,18,19.4,1 244, 228,20,18.0,14,,13 088,13 209,,30.5,35.7,26.6,42.1,42.9,32.7,51.1,42.1,37.5,262.4,530.2,258,-13
2021,10,2021-03-11,5 334,3 936,22,20.0,1 232, 225,15,17.4,15,,13 111,13 224,,31.0,36.1,25.8,44.3,43.4,32.7,48.5,43.3,38.1,266.8,535.1,224,-39
2021,10,2021-03-12,4 996,4 068,20,18.9,1 254, 242,19,18.1,13,,13 146,13 243,,31.1,37.2,25.9,47.7,44.1,32.7,47.8,45.2,39.4,275.7,539.1,282,+14
2021,10,2021-03-13,3 953,4 139,27,20.3,1 254, 243,19,19.1,12,,13 146,13 262,,32.9,38.0,27.3,47.7,45.3,31.8,44.7,46.1,40.1,280.6,547.3,253,-18
2021,10,2021-03-14,1 040,4 081,23,21.4,1 295, 244,22,19.9,18,,13 146,13 284,,31.9,37.8,25.1,47.5,46.9,33.5,41.6,46.0,39.5,276.6,545.3,273,+8
2021,11,2021-03-15,2 717,4 185,27,23.3,1 384, 259,21,19.4,13,,13 146,13 305,,32.1,37.6,25.6,50.2,47.9,33.5,40.0,47.5,40.5,283.7,544.3,236,-37
2021,11,2021-03-16,6 786,4 308,25,23.1,1 357, 259,15,18.7,11,,13 172,13 320,,33.8,38.5,26.8,50.2,48.4,35.2,38.6,50.2,41.7,292.0,550.0,256,-12
2021,11,2021-03-17,6 432,4 465,20,23.4,1 320, 265,19,18.6,17,,13 228,13 339,,34.7,41.4,27.2,54.4,48.2,35.1,41.2,50.8,43.2,302.7,565.1,239,-34
2021,11,2021-03-18,5 740,4 523,19,23.0,1 335, 267,18,19.0,13,,13 236,13 357,,36.4,44.0,27.9,52.2,50.3,37.4,45.8,50.4,43.8,306.6,573.4,218,-40
2021,11,2021-03-19,5 406,4 582,27,24.0,1 339, 267,11,17.9,7,,13 262,13 368,,37.7,45.7,28.5,50.8,51.5,41.1,47.5,50.6,44.4,310.6,586.3,225,-35
2021,11,2021-03-20,4 380,4 643,28,24.1,1 337, 270,25,18.7,15,,13 262,13 393,,38.9,46.9,29.0,53.6,51.6,42.3,47.2,49.0,45.0,314.7,595.3,254,-13
